posicion,etiqueta
4010210702,
4010210801,
4010210802,
4010220101,
4010220102,
4010220201,
4010220202,
4010220301,
4010220302,
4010220401,
4010220402,
4010220501,
4010220502,
4010220601,
4010220602,
4010220701,
4010220702,
4010220801,
4010220802,
4010230101,
4010230102,
4010230201,
4010230202,
4010230301,
4010230302,
4010230401,
4010230402,
4010230501,
4010230502,
4010230601,
4010230602,
4010230701,
4010230702,
4010230801,
4010230802,
4010240101,
4010240102,
4010240201,
4010240202,
4010240301,
4010240302,
4010240401,
4010240402,
4010240501,
4010240502,3.05577E+19
4010240601,
4010240602,
4010240701,
4010240702,3.05577E+19
4010240801,
4010240802,
4010250101,
4010250102,
4010250201,
4010250202,
4010250301,
4010250302,
4010250401,
4010250402,
4010250501,
4010250502,
4010250601,
4010250602,3.05577E+19
4010250701,
4010250702,
4010250801,
4010250802,3.05577E+19
4010260101,
4010260102,
4010260201,
4010260202,
4010260301,
4010260302,
4010260401,
4010260402,
4010260501,
4010260502,
4010260601,
4010260602,
4010260701,
4010260702,
4010260801,
4010260802,
4010270101,
4010270102,
4010270201,
4010270202,
4010270301,
4010270302,
4010270401,
4010270402,3.05577E+19
4010270501,
4010270502,
4010270601,
4010270602,
4010270701,
4010270702,
4010270801,
4010270802,
4010280101,
4010280102,
4010280201,
4010280202,
4010280301,
4010280302,3.05577E+19
4010280401,
4010280402,
4010280501,
4010280502,
4010280601,
4010280602,
4010280701,
4010280702,
4010280801,
4010280802,
4010290101,
4010290102,
4010290201,
4010290202,
4010290301,
4010290302,
4010290401,
4010290402,
4010290501,
4010290502,
4010290601,
4010290602,3.05577E+19
4010290701,
4010290702,
4010290801,
4010290802,
4010300101,
4010300102,
4010300201,
4010300202,
4010300301,
4010300302,
4010300401,
4010300402,3.05577E+19
4010300501,
4010300502,
4010300601,
4010300602,
4010300701,
4010300702,
4010300801,
4010300802,
4010310101,
4010310102,
4010310201,
4010310202,
4010310301,
4010310302,
4010310401,
4010310402,
4010310501,
4010310502,
4010310601,
4010310602,
4010310701,
4010310702,
4010310801,
4010310802,
4010320101,
4010320102,
4010320201,
4010320202,
4010320301,
4010320302,
4010320401,
4010320402,
4010320501,
4010320502,
4010320601,
4010320602,
4010320701,
4010320702,
4010320801,
4010320802,
4010330101,
4010330102,
4010330201,
4010330202,
4010330301,
4010330302,
4010330401,
4010330402,
4010330501,
4010330502,
4010330601,
4010330602,
4010330701,
4010330702,
4010330801,
4010330802,
4010340101,
4010340102,
4010340201,
4010340202,
4010340301,
4010340302,
4010340401,
4010340402,
4010340501,
4010340502,
4010340601,
4010340602,
4010340701,
4010340702,
4010340801,
4010340802,
4010350101,
4010350102,3.05577E+19
4010350201,
4010350202,
4010350301,
4010350302,
4010350401,
4010350402,
4010350501,
4010350502,
4010350601,
4010350602,
4010350701,
4010350702,
4010350801,
4010350802,
4010360101,
4010360102,
4010360201,
4010360202,
4010360301,
4010360302,
4010360401,
4010360402,3.05577E+19
4010360501,
4010360502,
4010360601,
4010360602,
4010360701,
4010360702,
4010360801,
4010360802,3.05577E+19
4010370101,
4010370102,
4010370201,
4010370202,
4010370301,
4010370302,
4010370401,
4010370402,
4010370501,
4010370502,
4010370601,
4010370602,
4010370701,
4010370702,
4010370801,
4010370802,
4010380101,
4010380102,
4010380201,
4010380202,
4010380301,
4010380302,
4010380401,
4010380402,
4010380501,
4010380502,
4010380601,
4010380602,3.05577E+19
4010380701,
4010380702,
4010380801,
4010380802,
4010390101,
4010390102,
4010390201,
4010390202,
4010390301,
4010390302,
4010390401,
4010390402,
4010390501,
4010390502,
4010390601,
4010390602,
4010390701,
4010390702,
4010390801,
4010390802,
4010400101,
4010400102,
4010400201,
4010400202,
4010400301,
4010400302,
4010400401,
4010400402,
4010400501,
4010400502,
4010400601,
4010400602,
4010400701,
4010400702,
4010400801,
4010400802,
4010410101,
4010410102,
4010410201,
4010410202,
4010410301,
4010410302,
4010410401,
4010410402,
4010410501,
4010410502,3.05577E+19
4010410601,
4010410602,
4010410701,
4010410702,
4010410801,
4010410802,
4010420101,
4010420102,
4010420201,
4010420202,
4010420301,
4010420302,3.05577E+19
4010420401,
4010420402,3.05577E+19
4010420501,
4010420502,
4010420601,
4010420602,
4010420701,
4010420702,
4010420801,
4010420802,
4010430101,
4010430102,
4010430201,
4010430202,
4010430301,
4010430302,
4010430401,
4010430402,
4010430501,
4010430502,
4010430601,
4010430602,
4010430701,
4010430702,
4010430801,
4010430802,
4010440101,
4010440102,3.05577E+19
4010440201,
4010440202,
4010440301,
4010440302,
4010440401,
4010440402,
4010440501,
4010440502,
4010440601,
4010440602,
4010440701,
4010440702,
4010440801,
4010440802,
4010450101,
4010450102,3.05577E+19
4010450201,
4010450202,
4010450301,
4010450302,
4010450401,
4010450402,
4010450501,
4010450502,
4010450601,
4010450602,
4010450701,
4010450702,
4010450801,
4010450802,
4010460101,
4010460102,
4010460201,
4010460202,
4010460301,
4010460302,
4010460401,
4010460402,
4010460501,
4010460502,
4010460601,
4010460602,3.05577E+19
4010460701,
4010460702,3.05577E+19
4010460801,
4010460802,
4010470101,
4010470102,
4010470201,
4010470202,
4010470301,
4010470302,
4010470401,
4010470402,
4010470501,
4010470502,
4010470601,
4010470602,
4010470701,
4010470702,
4010470801,
4010470802,
4010480101,
4010480102,
4010480201,
4010480202,
4010480301,
4010480302,
4010480401,
4010480402,
4010480501,
4010480502,
4010480601,
4010480602,
4010480701,
4010480702,
4010480801,
4010480802,
4010490101,
4010490102,
4010490201,
4010490202,
4010490301,
4010490302,
4010490401,
4010490402,
4010490501,
4010490502,
4010490601,
4010490602,
4010490701,
4010490702,
4010490801,
4010490802,3.05577E+19
4010500101,
4010500102,3.05577E+19
4010500201,
4010500202,
4010500301,
4010500302,
4010500401,
4010500402,
4010500501,
4010500502,
4010500601,
4010500602,
4010500701,
4010500702,
4010500801,
4010500802,
4010510101,
4010510102,
4010510201,
4010510202,
4010510301,
4010510302,
4010510401,
4010510402,
4010510501,
4010510502,
4010510601,
4010510602,
4010510701,
4010510702,
4010510801,
4010510802,
4010520101,
4010520102,3.05577E+19
4010520201,
4010520202,
4010520301,
4010520302,
4010520401,
4010520402,
4010520501,
4010520502,
4010520601,
4010520602,
4010520701,
4010520702,
4010520801,
4010520802,
4010530101,
4010530102,
4010530201,
4010530202,
4010530301,
4010530302,
4010530401,
4010530402,
4010530501,
4010530502,
4010530601,
4010530602,3.05577E+19
4010530701,
4010530702,
4010530801,
4010530802,
4010540101,
4010540102,
4010540201,
4010540202,
4010540301,
4010540302,
4010540401,
4010540402,
4010540501,
4010540502,
4010540601,
4010540602,
4010540701,
4010540702,
4010540801,
4010540802,
4010550101,
4010550102,
4010550201,
4010550202,
4010550301,
4010550302,
4010550401,
4010550402,
4010550501,
4010550502,
4010550601,
4010550602,
4010550701,
4010550702,
4010550801,
4010550802,
4010560101,
4010560102,
4010560201,
4010560202,
4010560301,
4010560302,
4010560401,
4010560402,
4010560501,
4010560502,3.05577E+19
4010560601,
4010560602,
4010560701,
4010560702,
4010560801,
4010560802,
4010570101,
4010570102,
4010570201,
4010570202,
4010570301,
4010570302,
4010570401,
4010570402,3.05577E+19
4010570501,
4010570502,
4010570601,
4010570602,
4010570701,
4010570702,
4010570801,
4010570802,
4010580101,
4010580102,
4010580201,
4010580202,
4010580301,
4010580302,
4010580401,
4010580402,3.05577E+19
4010580501,
4010580502,
4010580601,
4010580602,
4010580701,
4010580702,
4010580801,
4010580802,
4010590101,
4010590102,
4010590201,
4010590202,
4010590301,
4010590302,
4010590401,
4010590402,3.05577E+19
4010590501,
4010590502,
4010590601,
4010590602,
4010590701,
4010590702,
4010590801,
4010590802,3.05577E+19
4010600101,
4010600102,
4010600201,
4010600202,
4010600301,
4010600302,
4010600401,
4010600402,
4010600501,
4010600502,
4010600601,
4010600602,
4010600701,
4010600702,
4010600801,
4010600802,
4020010101,3.05577E+19
4020010102,3.05577E+19
4020010201,3.05577E+19
4020010202,3.05577E+19
4020010301,3.05577E+19
4020010302,3.05577E+19
4020010401,3.05577E+19
4020010402,3.05577E+19
4020010501,3.05577E+19
4020010502,3.05577E+19
4020010601,3.05577E+19
4020010602,3.05577E+19
4020010701,3.05577E+19
4020010702,3.05577E+19
4020010801,3.05577E+19
4020010802,3.05577E+19
4020020101,3.05577E+19
4020020102,3.05577E+19
4020020201,3.05577E+19
4020020202,3.05577E+19
4020020301,3.05577E+19
4020020302,3.05577E+19
4020020401,3.05577E+19
4020020402,3.05577E+19
4020020501,3.05577E+19
4020020502,3.05577E+19
4020020601,3.05577E+19
4020020602,3.05577E+19
4020020701,3.05577E+19
4020020702,3.05577E+19
4020020801,
4020020802,3.05577E+19
4020030101,
4020030102,3.05577E+19
4020030201,
4020030202,3.05577E+19
4020030301,3.05577E+19
4020030302,3.05577E+19
4020030401,3.05577E+19
4020030402,3.05577E+19
4020030501,3.05577E+19
4020030502,3.05577E+19
4020030601,3.05577E+19
4020030602,3.05577E+19
4020030701,3.05577E+19
4020030702,3.05577E+19
4020030801,
4020030802,3.05577E+19
4020040101,
4020040102,
4020040201,
4020040202,3.05577E+19
4020040301,3.05577E+19
4020040302,3.05577E+19
4020040401,3.05577E+19
4020040402,3.05577E+19
4020040501,3.05577E+19
4020040502,3.05577E+19
4020040601,3.05577E+19
4020040602,3.05577E+19
4020040701,3.05577E+19
4020040702,3.05577E+19
4020040801,
4020040802,3.05577E+19
4020050101,
4020050102,
4020050201,
4020050202,
4020050301,
4020050302,3.05577E+19
4020050401,
4020050402,3.05577E+19
4020050501,3.05577E+19
4020050502,3.05577E+19
4020050601,
4020050602,3.05577E+19
4020050701,
4020050702,3.05577E+19
4020050801,
4020050802,
4020060101,
4020060102,
4020060201,
4020060202,
4020060301,
4020060302,
4020060401,
4020060402,3.05577E+19
4020060501,3.05577E+19
4020060502,3.05577E+19
4020060601,
4020060602,3.05577E+19
4020060701,
4020060702,3.05577E+19
4020060801,
4020060802,
4020070101,
4020070102,
4020070201,
4020070202,
4020070301,
4020070302,
4020070401,
4020070402,
4020070501,
4020070502,
4020070601,
4020070602,
4020070701,
4020070702,
4020070801,
4020070802,
4020080101,
4020080102,
4020080201,
4020080202,
4020080301,
4020080302,
4020080401,
4020080402,
4020080501,
4020080502,
4020080601,
4020080602,3.05577E+19
4020080701,
4020080702,
4020080801,
4020080802,
4020090101,
4020090102,
4020090201,
4020090202,
4020090301,
4020090302,
4020090401,
4020090402,
4020090501,
4020090502,
4020090601,
4020090602,
4020090701,
4020090702,
4020090801,
4020090802,
4020100101,
4020100102,
4020100201,
4020100202,
4020100301,
4020100302,
4020100401,
4020100402,
4020100501,
4020100502,
4020100601,
4020100602,
4020100701,
4020100702,
4020100801,
4020100802,
4020110101,
4020110102,
4020110201,
4020110202,
4020110301,
4020110302,
4020110401,
4020110402,
4020110501,
4020110502,
4020110601,
4020110602,
4020110701,
4020110702,
4020110801,
4020110802,
4020120101,
4020120102,
4020120201,
4020120202,
4020120301,
4020120302,
4020120401,
4020120402,
4020120501,
4020120502,
4020120601,
4020120602,
4020120701,
4020120702,
4020120801,
4020120802,
4020130101,
4020130102,3.05577E+19
4020130201,
4020130202,
4020130301,
4020130302,
4020130401,
4020130402,
4020130501,
4020130502,
4020130601,
4020130602,
4020130701,
4020130702,
4020130801,
4020130802,
4020140101,
4020140102,
4020140201,
4020140202,
4020140301,
4020140302,
4020140401,
4020140402,3.05577E+19
4020140501,
4020140502,
4020140601,
4020140602,
4020140701,
4020140702,
4020140801,
4020140802,3.05577E+19
4020150101,
4020150102,
4020150201,
4020150202,
4020150301,
4020150302,
4020150401,
4020150402,
4020150501,
4020150502,
4020150601,
4020150602,
4020150701,
4020150702,3.05577E+19
4020150801,
4020150802,3.05577E+19
4020160101,
4020160102,
4020160201,
4020160202,
4020160301,
4020160302,
4020160401,
4020160402,3.05577E+19
4020160501,
4020160502,
4020160601,
4020160602,
4020160701,
4020160702,
4020160801,
4020160802,3.05577E+19
4020170101,
4020170102,
4020170201,
4020170202,
4020170301,
4020170302,
4020170401,
4020170402,
4020170501,
4020170502,
4020170601,
4020170602,
4020170701,
4020170702,
4020170801,
4020170802,
4020180101,
4020180102,
4020180201,
4020180202,3.05577E+19
4020180301,
4020180302,
4020180401,
4020180402,
4020180501,
4020180502,
4020180601,
4020180602,
4020180701,
4020180702,
4020180801,
4020180802,
4020190101,
4020190102,
4020190201,
4020190202,
4020190301,
4020190302,
4020190401,
4020190402,
4020190501,
4020190502,
4020190601,
4020190602,
4020190701,
4020190702,
4020190801,
4020190802,
4020200101,
4020200102,
4020200201,
4020200202,
4020200301,
4020200302,
4020200401,
4020200402,
4020200501,
4020200502,
4020200601,
4020200602,3.05577E+19
4020200701,
4020200702,
4020200801,
4020200802,
4020210101,
4020210102,
4020210201,
4020210202,
4020210301,
4020210302,
4020210401,
4020210402,
4020210501,
4020210502,
4020210601,
4020210602,
4020210701,
4020210702,3.05577E+19
4020210801,
4020210802,
4020220101,
4020220102,
4020220201,
4020220202,
4020220301,
4020220302,
4020220401,
4020220402,
4020220501,
4020220502,
4020220601,
4020220602,
4020220701,
4020220702,
4020220801,
4020220802,
4020230101,
4020230102,
4020230201,
4020230202,
4020230301,
4020230302,3.05577E+19
4020230401,
4020230402,
4020230501,
4020230502,
4020230601,
4020230602,
4020230701,
4020230702,
4020230801,
4020230802,
4020240101,
4020240102,3.05577E+19
4020240201,
4020240202,
4020240301,
4020240302,
4020240401,
4020240402,
4020240501,
4020240502,
4020240601,
4020240602,
4020240701,
4020240702,
4020240801,
4020240802,
4020250101,
4020250102,
4020250201,
4020250202,
4020250301,
4020250302,
4020250401,
4020250402,
4020250501,
4020250502,
4020250601,
4020250602,
4020250701,
4020250702,
4020250801,
4020250802,
4020260101,
4020260102,
4020260201,
4020260202,
4020260301,
4020260302,
4020260401,
4020260402,
4020260501,
4020260502,
4020260601,
4020260602,
4020260701,
4020260702,
4020260801,
4020260802,
4020270101,
4020270102,
4020270201,
4020270202,
4020270301,
4020270302,3.05577E+19
4020270401,
4020270402,
4020270501,
4020270502,
4020270601,
4020270602,
4020270701,
4020270702,
4020270801,
4020270802,3.05577E+19
4020280101,
4020280102,
4020280201,
4020280202,
4020280301,
4020280302,
4020280401,
4020280402,
4020280501,
4020280502,3.05577E+19
4020280601,
4020280602,
4020280701,
4020280702,
4020280801,
4020280802,
4020290101,
4020290102,
4020290201,
4020290202,
4020290301,
4020290302,
4020290401,
4020290402,
4020290501,
4020290502,
4020290601,
4020290602,
4020290701,
4020290702,
4020290801,
4020290802,3.05577E+19
4020300101,
4020300102,
4020300201,
4020300202,
4020300301,
4020300302,3.05577E+19
4020300401,
4020300402,
4020300501,
4020300502,
4020300601,
4020300602,
4020300701,
4020300702,
4020300801,
4020300802,
4020310101,
4020310102,
4020310201,
4020310202,
4020310301,
4020310302,
4020310401,
4020310402,
4020310501,
4020310502,
4020310601,
4020310602,
4020310701,
4020310702,
4020310801,
4020310802,
4020320101,
4020320102,
4020320201,
4020320202,3.05577E+19
4020320301,
4020320302,
4020320401,
4020320402,
4020320501,
4020320502,3.05577E+19
4020320601,
4020320602,
4020320701,
4020320702,
4020320801,
4020320802,
4020330101,
4020330102,
4020330201,
4020330202,
4020330301,
4020330302,
4020330401,
4020330402,
4020330501,
4020330502,
4020330601,
4020330602,
4020330701,
4020330702,
4020330801,
4020330802,
4020340101,
4020340102,
4020340201,
4020340202,
4020340301,
4020340302,
4020340401,
4020340402,
4020340501,
4020340502,
4020340601,
4020340602,
4020340701,
4020340702,
4020340801,
4020340802,
4020350101,
4020350102,
4020350201,
4020350202,
4020350301,
4020350302,
4020350401,
4020350402,
4020350501,
4020350502,
4020350601,
4020350602,
4020350701,
4020350702,
4020350801,
4020350802,
4020360101,
4020360102,
4020360201,
4020360202,
4020360301,
4020360302,
4020360401,
4020360402,
4020360501,
4020360502,
4020360601,
4020360602,
4020360701,
4020360702,
4020360801,
4020360802,
4020370101,
4020370102,
4020370201,
4020370202,
4020370301,
4020370302,
4020370401,
4020370402,
4020370501,
4020370502,
4020370601,
4020370602,
4020370701,
4020370702,
4020370801,
4020370802,
4020380101,
4020380102,
4020380201,
4020380202,
4020380301,
4020380302,
4020380401,
4020380402,
4020380501,
4020380502,
4020380601,
4020380602,
4020380701,
4020380702,
4020380801,
4020380802,
4020390101,
4020390102,3.05577E+19
4020390201,
4020390202,
4020390301,
4020390302,
4020390401,
4020390402,
4020390501,
4020390502,
4020390601,
4020390602,
4020390701,
4020390702,
4020390801,
4020390802,
4020400101,
4020400102,
4020400201,
4020400202,
4020400301,
4020400302,
4020400401,
4020400402,
4020400501,
4020400502,
4020400601,
4020400602,
4020400701,
4020400702,
4020400801,
4020400802,
4020410101,
4020410102,
4020410201,
4020410202,
4020410301,
4020410302,
4020410401,
4020410402,
4020410501,
4020410502,
4020410601,
4020410602,3.05577E+19
4020410701,
4020410702,
4020410801,
4020410802,
4020420101,
4020420102,
4020420201,
4020420202,
4020420301,
4020420302,
4020420401,
4020420402,3.05577E+19
4020420501,
4020420502,
4020420601,
4020420602,
4020420701,
4020420702,
4020420801,
4020420802,3.05577E+19
4020430101,
4020430102,
4020430201,
4020430202,
4020430301,
4020430302,
4020430401,
4020430402,
4020430501,
4020430502,3.05577E+19
4020430601,
4020430602,
4020430701,
4020430702,
4020430801,
4020430802,
4020440101,
4020440102,
4020440201,
4020440202,
4020440301,
4020440302,
4020440401,
4020440402,
4020440501,
4020440502,
4020440601,
4020440602,
4020440701,
4020440702,
4020440801,
4020440802,
4020450101,
4020450102,
4020450201,
4020450202,
4020450301,
4020450302,
4020450401,
4020450402,
4020450501,
4020450502,
4020450601,
4020450602,
4020450701,
4020450702,
4020450801,
4020450802,
4020460101,
4020460102,
4020460201,
4020460202,
4020460301,
4020460302,3.05577E+19
4020460401,
4020460402,
4020460501,
4020460502,
4020460601,
4020460602,
4020460701,
4020460702,
4020460801,
4020460802,
4020470101,
4020470102,
4020470201,
4020470202,
4020470301,
4020470302,
4020470401,
4020470402,
4020470501,
4020470502,
4020470601,
4020470602,
4020470701,
4020470702,
4020470801,
4020470802,
4020480101,
4020480102,3.05577E+19
4020480201,
4020480202,
4020480301,
4020480302,
4020480401,
4020480402,
4020480501,
4020480502,
4020480601,
4020480602,
4020480701,
4020480702,
4020480801,
4020480802,
4020490101,
4020490102,
4020490201,
4020490202,
4020490301,
4020490302,
4020490401,
4020490402,
4020490501,
4020490502,
4020490601,
4020490602,
4020490701,
4020490702,
4020490801,
4020490802,
4020500101,
4020500102,
4020500201,
4020500202,
4020500301,
4020500302,
4020500401,
4020500402,
4020500501,
4020500502,
4020500601,
4020500602,3.05577E+19
4020500701,
4020500702,3.05577E+19
4020500801,
4020500802,3.05577E+19
4020510101,
4020510102,3.05577E+19
4020510201,
4020510202,
4020510301,
4020510302,3.05577E+19
4020510401,
4020510402,
4020510501,
4020510502,
4020510601,
4020510602,
4020510701,
4020510702,
4020510801,
4020510802,
4020520101,
4020520102,3.05577E+19
4020520201,
4020520202,
4020520301,
4020520302,
4020520401,
4020520402,3.05577E+19
4020520501,
4020520502,
4020520601,
4020520602,
4020520701,
4020520702,
4020520801,
4020520802,
4020530101,
4020530102,
4020530201,
4020530202,
4020530301,
4020530302,
4020530401,
4020530402,
4020530501,
4020530502,
4020530601,
4020530602,
4020530701,
4020530702,
4020530801,
4020530802,
4020540101,
4020540102,
4020540201,
4020540202,
4020540301,
4020540302,
4020540401,
4020540402,
4020540501,
4020540502,
4020540601,
4020540602,3.05577E+19
4020540701,
4020540702,
4020540801,
4020540802,
4020550101,
4020550102,
4020550201,
4020550202,
4020550301,
4020550302,
4020550401,
4020550402,
4020550501,
4020550502,
4020550601,
4020550602,
4020550701,
4020550702,
4020550801,
4020550802,
4020560101,
4020560102,
4020560201,
4020560202,
4020560301,
4020560302,
4020560401,
4020560402,3.05577E+19
4020560501,
4020560502,
4020560601,
4020560602,
4020560701,
4020560702,
4020560801,
4020560802,
4020570101,
4020570102,
4020570201,
4020570202,
4020570301,
4020570302,
4020570401,
4020570402,
4020570501,
4020570502,
4020570601,
4020570602,
4020570701,
4020570702,
4020570801,
4020570802,
4020580101,
4020580102,
4020580201,
4020580202,
4020580301,
4020580302,
4020580401,
4020580402,
4020580501,
4020580502,
4020580601,
4020580602,
4020580701,
4020580702,
4020580801,
4020580802,
4020590101,
4020590102,
4020590201,
4020590202,
4020590301,
4020590302,
4020590401,
4020590402,
4020590501,
4020590502,
4020590601,
4020590602,
4020590701,
4020590702,
4020590801,
4020590802,
4020600101,
4020600102,
4020600201,
4020600202,
4020600301,
4020600302,3.05577E+19
4020600401,
4020600402,
4020600501,
4020600502,
4020600601,
4020600602,
4020600701,
4020600702,
4020600801,
4020600802,
